zip,lat,lng,city,state_id,population
06525,41.35662,-73.01017,Woodbridge,CT,9041
75949,31.22907,-94.51782,Huntington,TX,9041
07821,40.96461,-74.74807,Andover,NJ,9036
39154,32.22695,-90.44762,Raymond,MS,9036
68434,40.90947,-97.11675,Seward,NE,9032
11769,40.73703,-73.12929,Oakdale,NY,9031
04915,44.46643,-69.04156,Belfast,ME,9030
39455,31.01084,-89.46931,Lumberton,MS,9030
49329,43.40567,-85.48771,Howard City,MI,9030
05156,43.30719,-72.46928,Springfield,VT,9028
50801,41.07959,-94.39224,Creston,IA,9027
32234,30.20784,-82.01096,Jacksonville,FL,9023
24901,37.85298,-80.47598,Lewisburg,WV,9022
30230,33.16699,-84.92071,Hogansville,GA,9022
49404,43.06602,-85.95129,Coopersville,MI,9021
13642,44.3263,-75.46742,Gouverneur,NY,9018
33128,25.77661,-80.20407,Miami,FL,9018
19079,39.90238,-75.26591,Sharon Hill,PA,9014
95322,37.17622,-121.01861,Gustine,CA,9013
81052,37.94242,-102.65625,Lamar,CO,9010
42743,37.22958,-85.53175,Greensburg,KY,9008
43724,39.73267,-81.5166,Caldwell,OH,9007
71463,30.80854,-92.64853,Oakdale,LA,9007
04096,43.7978,-70.1719,Yarmouth,ME,9006
06379,41.36685,-71.85826,Pawcatuck,CT,9003
29554,33.69879,-79.38816,Hemingway,SC,9001
71282,32.35662,-91.20042,Tallulah,LA,8998
93926,36.52567,-121.3991,Gonzales,CA,8998
32626,29.42146,-82.89464,Chiefland,FL,8994
46962,40.98774,-85.76675,North Manchester,IN,8994
56716,47.74189,-96.55522,Crookston,MN,8991
11752,40.75791,-73.17359,Islip Terrace,NY,8990
29006,33.87673,-81.55294,Batesburg,SC,8987
47348,40.45725,-85.34855,Hartford City,IN,8986
53128,42.52979,-88.33857,Genoa City,WI,8985
46767,41.46487,-85.5764,Ligonier,IN,8979
31411,31.94002,-81.03511,Savannah,GA,8977
14905,42.08692,-76.84284,Elmira,NY,8976
14437,42.57072,-77.73435,Dansville,NY,8970
39170,32.11182,-90.3377,Terry,MS,8970
02673,41.6557,-70.24447,West Yarmouth,MA,8969
54929,44.63704,-88.7372,Clintonville,WI,8969
63143,38.61169,-90.32017,Saint Louis,MO,8968
25413,39.31632,-78.053,Bunker Hill,WV,8964
08406,39.34565,-74.48603,Ventnor City,NJ,8962
48529,42.97237,-83.66221,Burton,MI,8959
35179,34.27004,-86.96847,Vinemont,AL,8957
53925,43.3325,-89.05075,Columbus,WI,8956
89029,35.12561,-114.68607,Laughlin,NV,8954
17872,40.7677,-76.61317,Shamokin,PA,8950
45327,39.63286,-84.39841,Germantown,OH,8949
68410,40.63729,-95.88584,Nebraska City,NE,8946
24343,36.76612,-80.70045,Hillsville,VA,8942
45121,38.86769,-83.90911,Georgetown,OH,8931
99001,47.63874,-117.58582,Airway Heights,WA,8931
83672,44.38095,-116.97188,Weiser,ID,8929
39111,31.89536,-89.71816,Magee,MS,8927
63103,38.62986,-90.217,Saint Louis,MO,8927
55115,45.06675,-92.95087,Saint Paul,MN,8926
25550,38.86655,-82.0749,Point Pleasant,WV,8925
16866,40.86684,-78.17163,Philipsburg,PA,8924
98247,48.90459,-122.31732,Everson,WA,8924
81122,37.31839,-107.50574,Bayfield,CO,8921
60041,42.36939,-88.15309,Ingleside,IL,8920
77957,29.03022,-96.70606,Edna,TX,8919
19945,38.50336,-75.22855,Frankford,DE,8917
12803,43.28891,-73.63024,South Glens Falls,NY,8915
65712,37.10964,-93.80645,Mount Vernon,MO,8910
83805,48.83203,-116.49248,Bonners Ferry,ID,8909
07981,40.82375,-74.42029,Whippany,NJ,8908
11565,40.67505,-73.67177,Malverne,NY,8908
27571,35.92151,-78.4647,Rolesville,NC,8908
90056,33.99361,-118.36884,Los Angeles,CA,8908
29040,34.06253,-80.43455,Dalzell,SC,8906
62832,38.01001,-89.24969,Du Quoin,IL,8903
32612,29.64469,-82.35307,Gainesville,FL,8901
35952,34.05322,-86.3082,Altoona,AL,8901
98936,46.53597,-120.15391,Moxee,WA,8898
66227,38.97248,-94.87446,Lenexa,KS,8897
56649,48.53122,-93.13224,International Falls,MN,8895
72160,34.44284,-91.53136,Stuttgart,AR,8895
72176,35.00279,-91.84212,Ward,AR,8895
49460,42.93473,-86.1429,West Olive,MI,8891
46407,41.57844,-87.33047,Gary,IN,8889
93625,36.62423,-119.67173,Fowler,CA,8889
31808,32.63545,-85.00707,Fortson,GA,8888
58075,46.27426,-96.72211,Wahpeton,ND,8887
15632,40.43803,-79.60668,Export,PA,8886
31302,32.12567,-81.34134,Bloomingdale,GA,8883
85012,33.50719,-112.07024,Phoenix,AZ,8880
31779,31.10032,-84.19117,Pelham,GA,8877
17236,39.79997,-77.94305,Mercersburg,PA,8875
08823,40.44218,-74.56318,Franklin Park,NJ,8873
90211,34.06498,-118.38293,Beverly Hills,CA,8871
72472,35.59264,-90.54459,Trumann,AR,8868
16055,40.7157,-79.74753,Sarver,PA,8856
15931,40.51612,-78.76225,Ebensburg,PA,8852
54923,43.99456,-88.96883,Berlin,WI,8850
44707,40.76031,-81.34715,Canton,OH,8849
59270,47.57233,-104.08264,Sidney,MT,8844
03235,43.44831,-71.67208,Franklin,NH,8843
55079,45.41385,-93.03117,Stacy,MN,8840
24605,37.24093,-81.36123,Bluefield,VA,8839
36345,31.3741,-85.31,Headland,AL,8838
02568,41.44341,-70.61534,Vineyard Haven,MA,8829
85123,32.70917,-111.6802,Arizona City,AZ,8828
71052,32.01814,-93.66243,Mansfield,LA,8827
63040,38.57298,-90.63512,Wildwood,MO,8826
10579,41.39651,-73.83384,Putnam Valley,NY,8825
36856,32.26897,-84.99757,Fort Mitchell,AL,8825
19533,40.42245,-75.99021,Leesport,PA,8823
38059,36.11132,-89.24113,Newbern,TN,8822
79102,35.19948,-101.84661,Amarillo,TX,8822
11024,40.81642,-73.74205,Great Neck,NY,8821
71449,31.5153,-93.54383,Many,LA,8818
13244,43.02318,-76.12329,Syracuse,NY,8816
38344,35.97716,-88.43066,Huntingdon,TN,8816
31308,32.1758,-81.48024,Ellabell,GA,8814
01230,42.18197,-73.34244,Great Barrington,MA,8813
38574,36.141,-85.22498,Monterey,TN,8812
76060,32.63987,-97.2161,Kennedale,TX,8808
43076,39.89594,-82.39497,Thornville,OH,8805
18069,40.626,-75.616,Orefield,PA,8804
93546,37.60573,-118.85219,Mammoth Lakes,CA,8803
38965,34.13486,-89.59257,Water Valley,MS,8801
95327,37.84912,-120.4858,Jamestown,CA,8799
38851,33.90763,-88.9637,Houston,MS,8797
66218,39.01239,-94.81647,Shawnee,KS,8796
12159,42.64328,-73.88503,Slingerlands,NY,8794
92310,35.33443,-116.76306,Fort Irwin,CA,8791
71671,33.60652,-92.10006,Warren,AR,8788
13367,43.85563,-75.31772,Lowville,NY,8786
35085,32.97975,-86.73584,Jemison,AL,8786
23168,37.3942,-76.832,Toano,VA,8783
29356,35.14411,-82.26187,Landrum,SC,8782
84036,40.66022,-111.1093,Kamas,UT,8781
92136,32.68254,-117.12307,San Diego,CA,8774
08833,40.645,-74.81989,Lebanon,NJ,8772
21797,39.33284,-77.07002,Woodbine,MD,8772
48120,42.30524,-83.1718,Dearborn,MI,8771
50595,42.46097,-93.82154,Webster City,IA,8768
34688,28.14445,-82.68543,Tarpon Springs,FL,8767
10018,40.75536,-73.99265,New York,NY,8764
56472,46.57507,-94.34884,Pequot Lakes,MN,8764
33931,26.44036,-81.90974,Fort Myers Beach,FL,8763
76044,32.42961,-97.54286,Godley,TX,8759
84701,38.69586,-111.90474,Richfield,UT,8756
01607,42.22684,-71.79037,Worcester,MA,8755
30535,34.58063,-83.57652,Demorest,GA,8755
47441,39.03976,-87.1743,Linton,IN,8755
32040,30.24696,-82.23531,Glen Saint Mary,FL,8754
46072,40.28526,-86.06891,Tipton,IN,8751
66617,39.13876,-95.625,Topeka,KS,8748
28337,34.66094,-78.57733,Elizabethtown,NC,8747
55920,44.01246,-92.62111,Byron,MN,8747
28466,34.73219,-77.8954,Wallace,NC,8746
19565,40.34231,-76.08873,Wernersville,PA,8744
64034,38.85052,-94.30203,Greenwood,MO,8743
54665,43.5319,-90.92134,Viroqua,WI,8741
65240,39.22085,-92.13026,Centralia,MO,8740
45123,39.3487,-83.38866,Greenfield,OH,8739
30510,34.44194,-83.58446,Alto,GA,8738
04032,43.85561,-70.10085,Freeport,ME,8736
04769,46.68676,-67.98737,Presque Isle,ME,8736
11516,40.6258,-73.7263,Cedarhurst,NY,8733
46278,39.89389,-86.29606,Indianapolis,IN,8733
49419,42.67768,-85.97826,Hamilton,MI,8730
60425,41.54343,-87.61073,Glenwood,IL,8730
56425,46.34162,-94.28308,Baxter,MN,8729
60069,42.19588,-87.92439,Lincolnshire,IL,8728
17931,40.78378,-76.21638,Frackville,PA,8726
02916,41.84438,-71.35258,Rumford,RI,8725
29376,34.81564,-81.94921,Roebuck,SC,8722
29330,35.05362,-81.80463,Cowpens,SC,8720
06896,41.3051,-73.39139,Redding,CT,8719
38852,34.84484,-88.21598,Iuka,MS,8719
46565,41.69285,-85.5831,Shipshewana,IN,8718
89519,39.48518,-119.86003,Reno,NV,8718
22815,38.63469,-78.80939,Broadway,VA,8716
40121,37.92614,-85.95292,Fort Knox,KY,8715
89086,36.28361,-115.10997,North Las Vegas,NV,8714
13214,43.03865,-76.0741,Syracuse,NY,8713
75941,31.18078,-94.76219,Diboll,TX,8712
94572,38.02392,-122.23285,Rodeo,CA,8712
57717,44.96667,-103.92396,Belle Fourche,SD,8711
49327,43.33507,-85.84558,Grant,MI,8708
53555,43.32163,-89.55625,Lodi,WI,8708
30633,34.17896,-83.24612,Danielsville,GA,8706
44231,41.30692,-81.07197,Garrettsville,OH,8702
02054,42.1693,-71.36261,Millis,MA,8699
95010,36.97721,-121.95466,Capitola,CA,8697
86429,35.28769,-114.51261,Bullhead City,AZ,8695
48457,43.19018,-83.89306,Montrose,MI,8694
65711,37.17355,-92.27747,Mountain Grove,MO,8690
28465,33.91227,-78.09913,Oak Island,NC,8689
24266,36.8671,-82.10523,Lebanon,VA,8688
79404,33.52651,-101.79856,Lubbock,TX,8686
84332,41.70313,-111.81205,Providence,UT,8680
31087,33.26609,-83.00712,Sparta,GA,8679
33548,28.13788,-82.48184,Lutz,FL,8678
70345,29.51815,-90.23763,Cut Off,LA,8678
46809,41.00088,-85.2102,Fort Wayne,IN,8677
81631,39.63116,-106.77136,Eagle,CO,8676
35062,33.72862,-87.02775,Dora,AL,8674
18651,41.24748,-75.962,Plymouth,PA,8672
52205,42.11754,-91.28806,Anamosa,IA,8670
70583,30.25846,-92.12204,Scott,LA,8670
10280,40.70985,-74.01651,New York,NY,8668
24588,37.26408,-79.09997,Rustburg,VA,8664
34431,29.1339,-82.52963,Dunnellon,FL,8663
70555,30.08188,-92.14123,Maurice,LA,8657
37033,35.73493,-87.55365,Centerville,TN,8656
16214,41.2008,-79.36046,Clarion,PA,8655
16507,42.13575,-80.08743,Erie,PA,8653
74015,36.18012,-95.70952,Catoosa,OK,8653
35474,32.93679,-87.57226,Moundville,AL,8648
27983,35.98198,-76.94704,Windsor,NC,8642
76539,31.09193,-97.9992,Kempner,TX,8642
47872,39.75331,-87.16271,Rockville,IN,8641
79401,33.58683,-101.85179,Lubbock,TX,8641
13224,43.03892,-76.10264,Syracuse,NY,8638
39823,31.34004,-84.94641,Blakely,GA,8635
42320,37.35093,-86.87291,Beaver Dam,KY,8630
60042,42.27913,-88.19777,Island Lake,IL,8630
27882,35.94222,-78.11825,Spring Hope,NC,8629
55454,44.97075,-93.24381,Minneapolis,MN,8628
39428,31.65017,-89.57215,Collins,MS,8626
76424,32.80431,-98.89236,Breckenridge,TX,8626
07645,41.05293,-74.04985,Montvale,NJ,8625
17020,40.41014,-77.04367,Duncannon,PA,8625
18848,41.75358,-76.45615,Towanda,PA,8625
92241,33.84634,-116.28342,Desert Hot Springs,CA,8624
60136,42.1053,-88.37808,Gilberts,IL,8623
47424,39.01918,-86.86998,Bloomfield,IN,8620
28785,35.64632,-83.08952,Waynesville,NC,8619
03874,42.88689,-70.8607,Seabrook,NH,8613
47553,38.65398,-86.91108,Loogootee,IN,8613
37385,35.33494,-84.22933,Tellico Plains,TN,8610
67052,37.65812,-97.57357,Goddard,KS,8610
78543,26.30117,-98.00508,Elsa,TX,8608
61874,40.05062,-88.26078,Savoy,IL,8602
48415,43.27165,-83.80111,Birch Run,MI,8601
80421,39.48166,-105.50462,Bailey,CO,8601
65453,38.10706,-91.42509,Cuba,MO,8600
36545,31.48767,-87.87424,Jackson,AL,8596
37034,35.63977,-86.69158,Chapel Hill,TN,8596
75140,32.64485,-95.68854,Grand Saline,TX,8596
19343,40.10203,-75.75461,Glenmoore,PA,8595
62056,39.1765,-89.67165,Litchfield,IL,8591
28422,34.05192,-78.20147,Bolivia,NC,8590
18330,40.96505,-75.45285,Effort,PA,8586
43617,41.66416,-83.72808,Toledo,OH,8586
98403,47.26581,-122.45921,Tacoma,WA,8586
04064,43.52635,-70.38985,Old Orchard Beach,ME,8585
37825,36.41221,-83.68196,New Tazewell,TN,8583
37861,36.24516,-83.51421,Rutledge,TN,8578
49038,42.20554,-86.32489,Coloma,MI,8577
07764,40.28832,-74.01854,West Long Branch,NJ,8576
84060,40.6418,-111.50332,Park City,UT,8575
27310,36.17294,-79.99159,Oak Ridge,NC,8573
49646,44.72727,-85.04926,Kalkaska,MI,8573
35476,33.2271,-87.60464,Northport,AL,8568
94930,37.97048,-122.61108,Fairfax,CA,8564
11792,40.94832,-72.8302,Wading River,NY,8562
51360,43.43626,-95.08556,Spirit Lake,IA,8561
37347,35.06088,-85.61894,Jasper,TN,8555
46391,41.5455,-86.91446,Westville,IN,8555
54521,45.9162,-89.25451,Eagle River,WI,8555
02466,42.34541,-71.24759,Auburndale,MA,8553
21032,39.03376,-76.60401,Crownsville,MD,8553
56320,45.4629,-94.4171,Cold Spring,MN,8553
37871,36.04693,-83.67932,Strawberry Plains,TN,8548
64744,37.84963,-93.97755,El Dorado Springs,MO,8547
13365,43.09804,-74.84937,Little Falls,NY,8545
99703,64.83542,-147.62612,Fort Wainwright,AK,8545
07624,40.97329,-73.96044,Closter,NJ,8544
15074,40.72837,-80.21937,Rochester,PA,8543
55976,43.86378,-92.48394,Stewartville,MN,8542
08086,39.85136,-75.18582,Thorofare,NJ,8534
18518,41.37495,-75.73963,Old Forge,PA,8533
11558,40.60539,-73.64952,Island Park,NY,8532
03049,42.7494,-71.58338,Hollis,NH,8530
07716,40.40237,-74.03533,Atlantic Highlands,NJ,8528
24148,36.58156,-79.87231,Ridgeway,VA,8528
06234,41.78938,-71.95266,Brooklyn,CT,8526
12754,41.80004,-74.73643,Liberty,NY,8525
85643,32.43757,-109.98521,Willcox,AZ,8524
48357,42.65358,-83.6432,Highland,MI,8523
39652,31.11034,-90.46701,Magnolia,MS,8522
62062,38.72719,-89.96253,Maryville,IL,8521
78639,30.65823,-98.45506,Kingsland,TX,8517
46406,41.6022,-87.40804,Gary,IN,8513
65672,36.56446,-93.21351,Hollister,MO,8512
37322,35.49562,-84.81512,Decatur,TN,8509
64112,39.03599,-94.59529,Kansas City,MO,8509
48612,43.88001,-84.43637,Beaverton,MI,8505
14068,43.02696,-78.75808,Getzville,NY,8504
73086,34.48915,-96.97251,Sulphur,OK,8504
11557,40.63723,-73.6921,Hewlett,NY,8503
68117,41.2062,-96.00138,Omaha,NE,8499
07874,40.9285,-74.70994,Stanhope,NJ,8498
72837,35.51387,-93.10709,Dover,AR,8498
30326,33.84957,-84.36342,Atlanta,GA,8497
39083,31.83467,-90.46997,Hazlehurst,MS,8497
03052,42.84302,-71.455,Litchfield,NH,8495
47882,39.09034,-87.41186,Sullivan,IN,8494
63703,37.27373,-89.53981,Cape Girardeau,MO,8494
10920,41.15477,-73.9393,Congers,NY,8493
38651,34.89172,-90.00359,Nesbit,MS,8491
95954,39.94916,-121.54088,Magalia,CA,8488
95811,38.58761,-121.49077,Sacramento,CA,8487
30442,32.81677,-81.97549,Millen,GA,8484
25304,38.30521,-81.59044,Charleston,WV,8480
65608,36.90456,-92.66662,Ava,MO,8478
07849,40.96861,-74.61066,Lake Hopatcong,NJ,8475
50644,42.47751,-91.89721,Independence,IA,8475
97540,42.18615,-122.80027,Talent,OR,8475
50022,41.41737,-95.00352,Atlantic,IA,8472
01523,42.48176,-71.68079,Lancaster,MA,8470
44703,40.81093,-81.38134,Canton,OH,8468
46738,41.32189,-85.13731,Garrett,IN,8462
17316,39.96721,-77.00226,East Berlin,PA,8460
17363,39.76736,-76.58504,Stewartstown,PA,8460
41144,38.53461,-82.91208,Greenup,KY,8457
76567,30.64535,-97.01363,Rockdale,TX,8457
30553,34.44473,-83.08771,Lavonia,GA,8454
45693,38.80921,-83.53406,West Union,OH,8452
04093,43.64282,-70.53765,Buxton,ME,8451
15131,40.33477,-79.80132,Mckeesport,PA,8451
93434,34.94086,-120.6113,Guadalupe,CA,8451
48015,42.48055,-83.02743,Center Line,MI,8448
80435,39.60161,-105.92452,Dillon,CO,8447
06878,41.03191,-73.58283,Riverside,CT,8446
83619,43.96982,-116.91204,Fruitland,ID,8445
08850,40.44826,-74.43994,Milltown,NJ,8442
28713,35.3697,-83.50559,Bryson City,NC,8441
14085,42.71494,-78.92691,Lake View,NY,8439
35068,33.60933,-86.83174,Fultondale,AL,8437
56378,45.72308,-94.97982,Sauk Centre,MN,8433
95006,37.17129,-122.151,Boulder Creek,CA,8433
98354,47.25113,-122.31557,Milton,WA,8432
08225,39.36167,-74.53963,Northfield,NJ,8427
12204,42.68723,-73.72869,Albany,NY,8423
63088,38.54862,-90.50111,Valley Park,MO,8423
32204,30.31636,-81.68095,Jacksonville,FL,8421
41129,38.31755,-82.64073,Catlettsburg,KY,8417
60022,42.13637,-87.7664,Glencoe,IL,8415
73446,34.0891,-96.77806,Madill,OK,8414
10989,41.12479,-73.93632,Valley Cottage,NY,8410
89447,38.83148,-119.11712,Yerington,NV,8410
27048,36.47611,-79.91295,Stoneville,NC,8409
27239,35.60566,-80.09024,Denton,NC,8409
36264,33.59305,-85.53817,Heflin,AL,8408
27557,35.77941,-78.2,Middlesex,NC,8407
55070,45.41413,-93.3849,Saint Francis,MN,8403
75147,32.42256,-96.06517,Mabank,TX,8403
86440,34.88855,-114.54071,Mohave Valley,AZ,8403
16417,41.97107,-80.31039,Girard,PA,8400
38375,35.16142,-88.58811,Selmer,TN,8398
27569,35.43306,-78.17432,Princeton,NC,8396
35654,34.49971,-87.62,Russellville,AL,8396
08312,39.66143,-75.08375,Clayton,NJ,8395
42167,36.72432,-85.66998,Tompkinsville,KY,8393
99835,57.23891,-135.2633,Sitka,AK,8393
80433,39.49636,-105.29586,Conifer,CO,8392
26525,39.65465,-79.6184,Bruceton Mills,WV,8390
66547,39.23469,-96.30384,Wamego,KS,8387
72734,36.27217,-94.45355,Gentry,AR,8385
04473,44.88594,-68.71888,Orono,ME,8383
37187,36.1471,-87.19885,White Bluff,TN,8382
59635,46.5546,-111.81749,East Helena,MT,8382
35956,34.1433,-86.14799,Boaz,AL,8381
01833,42.72409,-70.9821,Georgetown,MA,8380
44047,41.71887,-80.73921,Jefferson,OH,8379
08848,40.59386,-75.09569,Milford,NJ,8376
80235,39.64615,-105.08909,Denver,CO,8374
14209,42.91365,-78.86622,Buffalo,NY,8373
61342,41.54089,-89.0938,Mendota,IL,8373
63070,38.28625,-90.41822,Pevely,MO,8365
70443,30.62885,-90.54257,Independence,LA,8359
02025,42.23603,-70.81906,Cohasset,MA,8358
52411,42.05093,-91.72723,Cedar Rapids,IA,8357
47406,39.17501,-86.51516,Bloomington,IN,8356
02540,41.57128,-70.62807,Falmouth,MA,8354
43566,41.49467,-83.75838,Waterville,OH,8350
61282,41.49673,-90.41172,Silvis,IL,8345
07033,40.67812,-74.28898,Kenilworth,NJ,8339
36732,32.41638,-87.91367,Demopolis,AL,8339
31730,31.20749,-84.28438,Camilla,GA,8337
46392,41.18509,-87.04948,Wheatfield,IN,8332
75789,32.1126,-95.09405,Troup,TX,8332
84101,40.75628,-111.89996,Salt Lake City,UT,8329
40456,37.3538,-84.32099,Mount Vernon,KY,8324
20141,39.11675,-77.79159,Round Hill,VA,8323
79901,31.7597,-106.48049,El Paso,TX,8321
49031,41.89883,-85.98849,Cassopolis,MI,8320
19301,40.0414,-75.4809,Paoli,PA,8319
31315,31.88768,-81.60598,Fort Stewart,GA,8319
23801,37.23618,-77.33582,Fort Gregg Adams,VA,8318
72927,35.07254,-93.94333,Booneville,AR,8314
03904,43.11025,-70.73201,Kittery,ME,8310
48131,41.96553,-83.67268,Dundee,MI,8306
55810,46.75894,-92.27445,Duluth,MN,8305
23230,37.587,-77.49153,Richmond,VA,8304
32136,29.45252,-81.14025,Flagler Beach,FL,8303
65746,37.14278,-92.78144,Seymour,MO,8302
50201,42.03337,-93.44434,Nevada,IA,8301
61834,40.16428,-87.64028,Danville,IL,8297
03304,43.13078,-71.53066,Bow,NH,8295
25560,38.44736,-81.89908,Scott Depot,WV,8292
01473,42.55122,-71.90266,Westminster,MA,8289
25508,37.96388,-82.01394,Chapmanville,WV,8282
59330,47.11812,-104.76469,Glendive,MT,8281
65737,36.7146,-93.35796,Reeds Spring,MO,8279
54140,44.28689,-88.31045,Little Chute,WI,8276
15537,39.9981,-78.36506,Everett,PA,8272
78101,29.34444,-98.23316,Adkins,TX,8272
33841,27.7381,-81.7674,Fort Meade,FL,8268
82301,41.98163,-107.47745,Rawlins,WY,8267
55336,44.76627,-94.17803,Glencoe,MN,8266
19970,38.55504,-75.09901,Ocean View,DE,8265
54457,44.22965,-89.89502,Nekoosa,WI,8262
41139,38.50927,-82.73288,Flatwoods,KY,8258
55009,44.48378,-92.86686,Cannon Falls,MN,8258
11705,40.74514,-73.05461,Bayport,NY,8256
48461,43.2024,-83.20669,North Branch,MI,8256
74044,36.08964,-96.38117,Mannford,OK,8255
44710,40.78962,-81.42659,Canton,OH,8253
77480,29.09388,-95.76692,Sweeny,TX,8252
17038,40.46787,-76.54895,Jonestown,PA,8245
86033,36.67692,-110.25536,Kayenta,AZ,8245
92067,33.02087,-117.19209,Rancho Santa Fe,CA,8245
38355,35.78637,-88.76942,Medina,TN,8244
74346,36.43427,-94.75066,Jay,OK,8244
08810,40.37073,-74.49641,Dayton,NJ,8241
08270,39.26437,-74.80861,Woodbine,NJ,8239
23075,37.54938,-77.31591,Henrico,VA,8235
14482,42.97457,-77.97014,Le Roy,NY,8233
62233,37.93719,-89.78842,Chester,IL,8233
06052,41.65736,-72.80506,New Britain,CT,8232
01921,42.6815,-71.01887,Boxford,MA,8229
63147,38.69567,-90.21589,Saint Louis,MO,8229
95726,38.75418,-120.41989,Pollock Pines,CA,8229
17327,39.77934,-76.75373,Glen Rock,PA,8228
49866,46.54989,-87.66246,Negaunee,MI,8228
54669,43.91171,-91.09046,West Salem,WI,8227
73165,35.34181,-97.36138,Oklahoma City,OK,8226
35044,33.26859,-86.36324,Childersburg,AL,8225
44230,40.96237,-81.69064,Doylestown,OH,8225
53040,43.52126,-88.19198,Kewaskum,WI,8223
59725,45.06267,-112.85714,Dillon,MT,8223
11934,40.80201,-72.79428,Center Moriches,NY,8222
67110,37.47022,-97.22425,Mulvane,KS,8222
35986,34.50524,-85.84012,Rainsville,AL,8221
53948,43.77846,-90.05161,Mauston,WI,8221
34433,28.996,-82.52383,Dunnellon,FL,8218
40977,36.72332,-83.72867,Pineville,KY,8218
25430,39.34024,-77.93899,Kearneysville,WV,8215
35962,34.29916,-86.03795,Crossville,AL,8211
46711,40.6635,-84.92398,Berne,IN,8211
15332,40.24226,-79.99134,Finleyville,PA,8206
07762,40.15294,-74.0359,Spring Lake,NJ,8205
07930,40.78222,-74.68642,Chester,NJ,8205
23009,37.81038,-77.18717,Aylett,VA,8203
01057,42.09118,-72.32392,Monson,MA,8200
05404,44.49483,-73.18467,Winooski,VT,8198
07649,40.95622,-74.03141,Oradell,NJ,8197
75765,32.64119,-95.2359,Hawkins,TX,8195
08869,40.57316,-74.64305,Raritan,NJ,8192
32550,30.38541,-86.34438,Miramar Beach,FL,8192
13035,42.93828,-75.82551,Cazenovia,NY,8191
81211,38.89548,-106.24128,Buena Vista,CO,8191
53177,42.70047,-87.93474,Sturtevant,WI,8190
16063,40.76352,-80.12773,Zelienople,PA,8188
46701,41.35846,-85.43034,Albion,IN,8186
97760,44.38662,-121.23323,Terrebonne,OR,8185
35222,33.52378,-86.76994,Birmingham,AL,8184
70633,30.42762,-93.3925,Dequincy,LA,8178
17102,40.27119,-76.89686,Harrisburg,PA,8177
49712,45.2113,-85.01089,Boyne City,MI,8177
34436,28.72672,-82.29134,Floral City,FL,8170
62707,39.85506,-89.64989,Springfield,IL,8168
08515,40.1163,-74.64568,Chesterfield,NJ,8167
66220,38.96187,-94.8218,Lenexa,KS,8166
65459,38.02919,-92.08337,Dixon,MO,8164
38382,35.96925,-88.99186,Trenton,TN,8163
18088,40.76578,-75.5576,Walnutport,PA,8162
30646,34.08011,-83.31254,Hull,GA,8161
30740,34.75407,-85.07786,Rocky Face,GA,8159
46556,41.70198,-86.24513,Notre Dame,IN,8159
70392,29.69847,-91.32164,Patterson,LA,8158
90077,34.10536,-118.45591,Los Angeles,CA,8158
27828,35.58509,-77.58519,Farmville,NC,8155
39845,30.95011,-84.89329,Donalsonville,GA,8155
48746,43.26397,-83.54155,Millington,MI,8148
62274,38.09312,-89.40064,Pinckneyville,IL,8147
08530,40.37288,-74.89747,Lambertville,NJ,8146
76446,32.07572,-98.35311,Dublin,TX,8144
94710,37.86705,-122.303,Berkeley,CA,8144
35005,33.59215,-86.99833,Adamsville,AL,8143
43515,41.58656,-84.00746,Delta,OH,8139
52060,42.10217,-90.67961,Maquoketa,IA,8139
44270,40.96317,-81.77696,Rittman,OH,8138
47394,40.1679,-84.98667,Winchester,IN,8137
79510,32.26006,-99.52872,Clyde,TX,8135
19510,40.44551,-75.88179,Blandon,PA,8134
08884,40.39493,-74.39196,Spotswood,NJ,8133
60162,41.86753,-87.90196,Hillside,IL,8133
32132,28.97731,-80.92345,Edgewater,FL,8132
02191,42.24434,-70.94378,North Weymouth,MA,8130
30187,33.65736,-84.85454,Winston,GA,8130
01432,42.56351,-71.57059,Ayer,MA,8124
15085,40.38497,-79.72539,Trafford,PA,8123
11963,40.99921,-72.32271,Sag Harbor,NY,8114
15658,40.25467,-79.22217,Ligonier,PA,8114
64085,39.33838,-93.95158,Richmond,MO,8113
01564,42.44124,-71.77297,Sterling,MA,8111
17842,40.80389,-77.04329,Middleburg,PA,8110
20115,38.82138,-77.89764,Marshall,VA,8110
49083,42.3784,-85.45899,Richland,MI,8110
52544,40.71774,-92.90831,Centerville,IA,8110
61856,40.02838,-88.58211,Monticello,IL,8110
48429,42.90774,-84.00544,Durand,MI,8109
85361,33.76617,-112.63093,Wittmann,AZ,8107
01220,42.62686,-73.11873,Adams,MA,8106
17345,40.07929,-76.72812,Manchester,PA,8106
17320,39.7695,-77.38749,Fairfield,PA,8103
92655,33.74606,-117.98765,Midway City,CA,8101
32112,29.42664,-81.55649,Crescent City,FL,8099
93463,34.60688,-120.13495,Solvang,CA,8099
96712,21.626,-158.03534,Haleiwa,HI,8099
28657,36.02833,-81.93977,Newland,NC,8098
76520,30.87266,-96.89972,Cameron,TX,8098
99349,46.73078,-119.6996,Mattawa,WA,8098
02857,41.82705,-71.63083,North Scituate,RI,8095
03901,43.30063,-70.84397,Berwick,ME,8094
27949,36.10814,-75.73112,Kitty Hawk,NC,8094
28586,35.31884,-77.16602,Vanceboro,NC,8094
23970,36.74818,-78.18637,South Hill,VA,8092
08102,39.95203,-75.12134,Camden,NJ,8090
34291,27.11494,-82.21722,North Port,FL,8089
